-2	-2	-0.287723626
-2	0	-0.292778817
-2	2	-0.297352559
-1	-1	-0.290292595
-1	0	-0.294150382
-1	1	-0.296558493
0	-2	-0.296816222
0	-1	-0.301277586
0	0	-0.306546015
0	1	-0.309767984
0	2	-0.311595148
1	-1	-0.323935711
1	0	-0.328560542
1	1	-0.332535434
2	-2	-0.351005111
2	0	-0.356711223
2	2	-0.362643706
