-2	-1	-0.068972908
-2	0	0.014923812
-2	1	0.077445562
-2	2	0.123627493
-1	-2	-0.04827654
-1	0	0.114299129
-1	1	0.164454761
-1	2	0.202629874
0	-2	0.021026461
0	-1	0.106758111
0	1	0.210077166
0	2	0.237891127
1	-2	0.07512023
1	-1	0.151645993
1	0	0.202844011
1	2	0.263010372
2	-2	0.119267884
2	-1	0.190338345
2	0	0.230057422
2	1	0.261295311
-2	-2	-0.180610703
-1	-1	0.043440804
0	0	0.165728648
1	1	0.238812987
2	2	0.283634241
